doc_id	security_code	form_type	period_end	source_tags	existing_row_count	proposed_row_count	selected_candidate_count	excluded_candidate_count	review_row_count	excel_suppressed_segment_profit_count	status
S100UNCR	95070	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	31	53	0	0	match
S100UNEQ	64670	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100UNFK	95050	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100UNH9	46800	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	3	15	22	0	0	match
S100UNI3	15140	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	3	15	24	0	0	match
S100UNL3	91070	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100UNSS	91010	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	32	8	33	50	0	0	match
S100UNU3	95030	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100UNU9	57110	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100UNV7	88770	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100UO05	87070	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	7	8	72	0	0	match
S100UO5W	96280	043A00	2024-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	51	0	0	match
S100UO8W	34670	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	9	0	0	match
S100UOB0	95060	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100UOFU	33710	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100UOHE	89340	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	37	0	0	match
S100UOIX	90670	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	18	6	20	47	0	0	match
S100UOIY	62920	043A00	2024-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	39	0	0	match
S100UOLG	66250	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	18	5	20	45	0	0	match
S100UOM1	85510	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	17	102	0	0	match
S100UOS5	19610	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100UOT7	20600	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100UOVO	49780	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	17	0	0	match
S100UP0O	95080	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	8	27	66	0	0	match
S100UP3Y	78400	043A00	2024-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	40	0	0	match
S100UP5V	56030	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100UP6W	65900	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	29	0	0	match
S100UP76	95090	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100UPAV	81230	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	17	0	0	match
S100UPCQ	34330	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100UPE3	90390	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100UPHC	57140	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	31	53	0	0	match
S100UPI5	69820	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	10	3	10	11	0	0	match
S100UPL7	41820	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	13	4	14	24	0	0	match
S100UPN7	77020	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	27	6	29	47	0	0	match
S100UPPB	57070	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100UPSE	85500	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	119	0	0	match
S100UPST	58300	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	202	0	0	match
S100UPWF	80970	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100UPX1	95020	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	14	5	16	49	0	0	match
S100UQ2G	54080	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	32	0	0	match
S100UQ3O	85110	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	3	12	28	0	0	match
S100UQ42	86010	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	14	4	16	42	0	0	match
S100UQ5F	84100	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	13	5	14	152	0	0	match
S100UQ8M	91040	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	38	11	39	64	0	0	match
S100UQD3	57060	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100UQMR	95010	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100UQP6	22960	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100UQQ1	87150	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	3	13	44	0	0	match
S100UQQE	54580	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100UQWW	33920	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	5	20	36	0	0	match
S100UQXK	99060	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	37	0	0	match
S100UR7K	83640	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	120	0	0	match
S100UR9O	52610	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	35	46	0	0	match
S100URA8	80750	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	35	8	35	55	0	0	match
S100URG7	71620	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	17	5	18	48	0	0	match
S100URHU	74190	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	31	53	0	0	match
S100URI8	89990	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100URPP	74600	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100URRI	85240	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	148	0	0	match
S100URWI	19810	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100URYC	34200	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100US0V	87500	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	13	5	14	197	0	0	match
S100US5Z	60920	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100US7F	76370	043A00	2024-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	37	0	0	match
S100USAU	42280	043A00	2024-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	29	0	0	match
S100USFW	71610	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	148	0	0	match
S100USJY	73270	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	132	0	0	match
S100USJZ	85620	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	16	95	0	0	match
S100USNG	73810	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	12	6	13	94	0	0	match
S100USVI	83680	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	184	0	0	match
S100USXM	83460	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	21	9	22	156	0	0	match
S100UT19	83430	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	196	0	0	match
S100UT4H	83700	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	9	3	9	131	0	0	match
S100UT9X	83370	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	202	0	0	match
S100UTBW	71840	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	164	0	0	match
S100UTBY	83810	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	190	0	0	match
S100UTCL	58310	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	208	0	0	match
S100UTFF	83650	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	114	0	0	match
S100UTGC	83590	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	180	0	0	match
S100UTI8	83580	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	10	4	11	76	0	0	match
S100UTID	87660	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	198	0	0	match
S100UTIN	73840	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	116	0	0	match
S100UTJV	73800	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	149	0	0	match
S100UTKZ	83450	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	17	7	19	158	0	0	match
S100UTLQ	73220	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	146	0	0	match
S100UTLU	85630	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	162	0	0	match
S100UTNM	87140	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	160	0	0	match
S100UTNX	73370	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	120	0	0	match
S100UTOE	58320	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	130	0	0	match
S100UTOX	83490	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	18	186	0	0	match
S100UTQ1	71890	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	11	5	12	82	0	0	match
S100UTRZ	87950	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	17	5	19	312	0	0	match
S100UTSS	71730	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	24	185	0	0	match
S100UTSX	84160	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	154	0	0	match
S100UTUY	83340	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	210	0	0	match
S100UTX9	83920	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	14	6	16	114	0	0	match
S100UTZB	85410	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	14	6	16	184	0	0	match
S100UU3J	83440	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	132	0	0	match
S100UU57	83930	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	102	0	0	match
S100UU5J	71800	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	21	9	23	134	0	0	match
S100UU6M	83950	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	19	9	21	132	0	0	match
S100UUBC	83990	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	24	10	26	216	0	0	match
S100UUCL	71500	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	210	0	0	match
S100UUCP	73890	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	157	0	0	match
S100UUEI	61780	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	23	7	31	400	0	0	match
S100UUHF	85420	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	114	0	0	match
S100UUK2	83670	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	150	0	0	match
S100UUN9	73500	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	114	0	0	match
S100UUQ9	85220	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	6	22	134	0	0	match
S100UUVL	83360	043A00	2024-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	26	145	0	0	match
S100UY0P	96270	043A00	2024-10-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100V2GO	92780	043A00	2024-11-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100V8B8	52540	043A00	2024-12-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100V8ZQ	94440	043A00	2024-10-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	39	0	0	match
S100VHT4	75310	030000	2024-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	15	20	0	0	match
S100VLY5	30480	043A00	2025-02-28	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	3	17	38	0	0	match
S100VM1M	70650	043A00	2025-02-28	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100VM64	50260	043A00	2025-02-28	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100VOCH	36360	043A00	2025-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100VQ6W	78060	043A00	2025-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100VRHO	57240	043A00	2025-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	35	0	0	match
S100VRO8	82760	030000	2025-02-20	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	3	13	148	0	0	match
S100VS1P	81940	030000	2025-02-28	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	2	9	80	0	0	match
S100VUAR	26850	030000	2025-02-28	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	2	11	79	0	0	match
S100VULR	80050	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	20	5	21	144	0	0	match
S100VVE5	85510	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	17	109	0	0	match
S100VW4E	58310	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	226	0	0	match
S100VWTF	73800	030000	2025-03-31	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	21	164	0	0	match
S100VX5L	73810	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	6	13	99	0	0	match
S100VXAD	30040	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	20	111	0	0	match
S100VXEA	99500	030000	2025-03-20	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	3	12	99	0	0	match
S100VXGU	87950	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	5	19	331	0	0	match
S100VXIB	83340	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	217	0	0	match
S100VXML	83590	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	200	0	0	match
S100VXMV	23730	043A00	2025-04-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100VXRC	79710	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	13	4	13	88	0	0	match
S100VXY5	87140	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	168	0	0	match
S100VXZA	65900	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	19	97	0	0	match
S100VY5C	84100	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	13	5	14	161	0	0	match
S100VY6F	54100	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	15	138	0	0	match
S100VYD2	83680	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	205	0	0	match
S100VYH5	30360	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	20	135	0	0	match
S100VYJ3	20600	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	21	186	0	0	match
S100VYLW	59330	030000	2025-03-20	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	20	126	0	0	match
S100VYMF	83920	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	14	6	16	130	0	0	match
S100VYO4	81500	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	3	13	92	0	0	match
S100VYPZ	85630	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	172	0	0	match
S100VYQN	86010	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	14	4	19	137	0	0	match
S100VYT1	74190	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	31	7	33	321	0	0	match
S100VYX9	71610	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	156	0	0	match
S100VZ2K	73370	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	127	0	0	match
S100VZ3E	95020	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	13	4	14	168	0	0	match
S100VZ5R	57060	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	19	200	0	0	match
S100VZ84	73220	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	166	0	0	match
S100VZ8O	54060	030000	2025-03-31	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	35	8	37	385	0	0	match
S100VZFR	87660	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	209	0	0	match
S100VZHU	83360	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	26	148	0	0	match
S100VZOK	83460	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	9	22	166	0	0	match
S100VZPR	58320	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	141	0	0	match
S100VZRN	85240	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	156	0	0	match
S100VZWT	83440	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	153	0	0	match
S100VZYY	71800	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	9	23	143	0	0	match
S100VZZW	87500	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	13	5	14	203	0	0	match
S100W02O	71840	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	194	0	0	match
S100W03W	61780	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	23	7	31	428	0	0	match
S100W06A	83810	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	207	0	0	match
S100W08A	73890	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	167	0	0	match
S100W0BE	95090	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	17	104	0	0	match
S100W0CH	83700	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	7	3	9	139	0	0	match
S100W0CW	83640	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	143	0	0	match
S100W0HK	83450	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	7	19	166	0	0	match
S100W0IW	34330	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	21	165	0	0	match
S100W0KC	87150	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	3	13	164	0	0	match
S100W0L7	34220	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	20	110	0	0	match
S100W0MP	83990	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	20	6	22	240	0	0	match
S100W0N0	78400	030000	2025-03-31	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	4	23	128	0	0	match
S100W0VR	64670	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	15	124	0	0	match
S100W0W6	85620	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	3	10	105	0	0	match
S100W0WN	83610	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	152	0	0	match
S100W105	73840	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	123	0	0	match
S100W116	83860	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	217	0	0	match
S100W17F	98780	030000	2025-03-20	NotesSegmentInformationEtcFinancialStatementsTextBlock	20	5	21	48	0	0	match
S100W1EA	90390	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	28	10	30	183	0	0	match
S100W1ER	95060	030000	2025-03-31	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	3	13	130	0	0	match
S100W1EY	27600	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	2	11	86	0	0	match
S100W1FE	90670	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	22	10	23	116	0	0	match
S100W1I2	83370	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	238	0	0	match
S100W1NC	91040	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	36	9	37	333	0	0	match
S100W1SX	85500	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	125	0	0	match
S100W1T2	83430	030000	2025-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	19	202	0	0	match
