generated_at: 2026-08-02T16:33:20
mode: apply
date_from: 
date_to: 
selected_rows: 816499
candidates: 2872003
warnings: 1

status     | code     | company                | period_end | kind     | segment                  | metric           | value_kind         | value            | source_tag                       | reason                      
excluded   | 6430     | ダイコク電機           | 2016-03-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000Industry Automation Business Group | NetSales         | total              |    8,908,449,000 | NetSales                         | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000System Integration Business Group | NetSales         | total              |   19,589,576,000 | NetSales                         | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000Platform Integration Business Group | NetSales         | total              |   14,253,559,000 | NetSales                         | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | total    | 合計                     | NetSales         | total              |   42,751,586,000 | NetSales                         | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | excluded | Reconciling Items        |                  |                    |     -912,866,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 9692     | シーイーシー           | 2016-01-31 | business | E04853-000Industry Automation Business Group | NetSales         | total              |    9,596,298,000 | NetSales                         | selected                    
selected   | 9692     | シーイーシー           | 2016-01-31 | business | E04853-000System Integration Business Group | NetSales         | total              |   21,429,049,000 | NetSales                         | selected                    
selected   | 9692     | シーイーシー           | 2016-01-31 | business | E04853-000Platform Integration Business Group | NetSales         | total              |   12,533,069,000 | NetSales                         | selected                    
selected   | 9692     | シーイーシー           | 2016-01-31 | total    | 合計                     | NetSales         | total              |   43,558,418,000 | NetSales                         | selected                    
excluded   | 9692     | シーイーシー           | 2016-01-31 | excluded | Reconciling Items        |                  |                    |     -807,640,000 | NetSales                         | excluded_adjustment_or_elimination_member
excluded   | 9692     | シーイーシー           | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_0:excluded_no_supported_metric
excluded   | 9692     | シーイーシー           | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_3:excluded_no_supported_metric
excluded   | 9692     | シーイーシー           | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_4:excluded_no_supported_metric
selected   | 9692     | シーイーシー           | 2016-01-31 | business | インダストリーオートメーション事業 | NetSales         | total              |    8,896,740,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9692     | シーイーシー           | 2016-01-31 | business | システムインテグレーション事業 | NetSales         | total              |   19,496,044,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9692     | シーイーシー           | 2016-01-31 | business | プラットフォームインテグレーション事業 | NetSales         | total              |   13,445,935,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9692     | シーイーシー           | 2016-01-31 | business | 連結 財務諸表 計上額 （注）２ | NetSales         | total              |   41,838,719,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9692     | シーイーシー           | 2016-01-31 | business | インダストリーオートメーション事業 | SegmentProfit    | segment_profit     |    1,354,030,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9692     | シーイーシー           | 2016-01-31 | business | システムインテグレーション事業 | SegmentProfit    | segment_profit     |    3,212,037,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9692     | シーイーシー           | 2016-01-31 | business | プラットフォームインテグレーション事業 | SegmentProfit    | segment_profit     |    1,702,734,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9692     | シーイーシー           | 2016-01-31 | total    | 合計                     | SegmentProfit    | segment_profit     |    6,268,802,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9692     | シーイーシー           | 2016-01-31 | business | 連結 財務諸表 計上額 （注）２ | SegmentProfit    | segment_profit     |    2,874,242,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000Industry Automation Business Group | OperatingIncome  | operating_profit   |    1,354,030,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000System Integration Business Group | OperatingIncome  | operating_profit   |    3,212,037,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000Platform Integration Business Group | OperatingIncome  | operating_profit   |    1,702,734,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    6,268,802,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | excluded | Reconciling Items        |                  |                    |   -3,394,559,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 9692     | シーイーシー           | 2016-01-31 | business | E04853-000Industry Automation Business Group | OperatingIncome  | operating_profit   |    1,673,640,000 | OperatingIncome                  | selected                    
selected   | 9692     | シーイーシー           | 2016-01-31 | business | E04853-000System Integration Business Group | OperatingIncome  | operating_profit   |    3,453,295,000 | OperatingIncome                  | selected                    
selected   | 9692     | シーイーシー           | 2016-01-31 | business | E04853-000Platform Integration Business Group | OperatingIncome  | operating_profit   |    1,330,003,000 | OperatingIncome                  | selected                    
selected   | 9692     | シーイーシー           | 2016-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    6,456,939,000 | OperatingIncome                  | selected                    
excluded   | 9692     | シーイーシー           | 2016-01-31 | excluded | Reconciling Items        |                  |                    |   -3,201,778,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000Industry Automation Business Group | NetSales         | external           |    8,896,740,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000System Integration Business Group | NetSales         | external           |   19,496,044,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9692     | シーイーシー           | 2015-01-31 | business | E04853-000Platform Integration Business Group | NetSales         | external           |   13,445,935,000 | RevenuesFromExternalCustomers    | period_end_mismatch         

warnings:
- removed_doc_ids_without_current_segment_rows=96
