doc_id	security_code	form_type	period_end	source_tags	existing_row_count	proposed_row_count	selected_candidate_count	excluded_candidate_count	review_row_count	excel_suppressed_segment_profit_count	status
S100WUWE	30870	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	10	27	1	0	0	rebuild
S100WUWF	29300	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WUX9	35620	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WUXE	31770	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	9	16	1	0	0	rebuild
S100WUXK	30800	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WUXX	68970	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	9	7	17	1	0	0	rebuild
S100WUY0	33910	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WUY1	85700	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	16	30	1	0	0	rebuild
S100WUY4	30830	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WUYQ	35480	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WUYS	26860	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WUYU	35460	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	15	42	2	0	0	rebuild
S100WUYZ	30860	043A00	2025-08-31	NotesSegmentInformationCondensedQuarterlyConsolidatedFinancialStatementsIFRSTextBlock	18	18	27	1	0	0	rebuild
S100WUZ3	29360	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	9	3	8	1	0	0	rebuild
S100WUZ6	26850	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	7	15	1	0	0	rebuild
S100WUZ7	61730	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	4	12	3	0	0	rebuild
S100WUZT	65320	043A00	2025-08-31	NotesSegmentInformationCondensedQuarterlyConsolidatedFinancialStatementsIFRSTextBlock	0	0	0	0	0	0	no_metrics
S100WV0Z	23370	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	18	21	36	1	0	0	rebuild
S100WV18	36780	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	10	19	1	0	0	rebuild
S100WV1U	58170	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV28	42700	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV3L	32230	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV4Z	99820	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	14	29	1	0	0	rebuild
S100WV55	50250	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV5D	65430	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	7	18	1	0	0	rebuild
S100WV5T	44320	043A00	2025-08-31	NotesSegmentInformationCondensedQuarterlyConsolidatedFinancialStatementsIFRSTextBlock	0	0	0	0	0	0	no_metrics
S100WV62	28840	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	10	30	1	0	0	rebuild
S100WV6N	43170	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	14	36	0	0	0	rebuild
S100WV6Q	74500	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV6S	60580	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	18	12	37	1	0	0	rebuild
S100WV6Y	43430	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	10	20	1	0	0	rebuild
S100WV7B	81430	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	4	15	1	0	0	rebuild
S100WV7G	76100	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV7U	78070	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	10	21	1	0	0	rebuild
S100WV8S	27980	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	10	7	17	1	0	0	rebuild
S100WV8U	26530	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV8V	39150	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	8	17	1	0	0	rebuild
S100WV99	14180	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	10	25	2	0	0	rebuild
S100WV9B	44900	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	4	0	0	no_metrics
S100WV9G	65780	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	14	27	1	0	0	rebuild
S100WV9N	65210	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV9P	39350	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV9U	97160	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WV9Z	44130	043A00	2025-08-31	NotesSegmentInformationCondensedQuarterlyConsolidatedFinancialStatementsIFRSTextBlock	0	0	0	0	0	0	no_metrics
S100WVA4	49200	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	6	23	1	0	0	rebuild
S100WVAB	76890	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WVAT	92380	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	9	7	17	1	0	0	rebuild
S100WVAX	28720	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WVBB	96010	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	8	23	1	0	0	rebuild
S100WVBK	23000	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WVBZ	61820	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	4	37	1	0	0	rebuild
S100WVD3	82890	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WVDO	34790	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	10	22	0	0	0	rebuild
S100WVEL	73570	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	9	4	20	1	0	0	rebuild
S100WVET	48910	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WVF3	65720	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	12	27	1	0	0	rebuild
S100WVF9	38260	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	13	9	26	1	0	0	rebuild
S100WVFG	35580	043A00	2025-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WVK4	38540	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	4	0	0	no_metrics
S100WVTP	63870	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	5	0	0	no_metrics
S100WVWR	71260	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	5	9	2	0	0	rebuild
S100WW0E	43840	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	4	32	3	0	0	rebuild
S100WW0V	41940	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	4	26	3	0	0	rebuild
S100WW19	45990	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WW38	29290	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	13	22	4	0	0	rebuild
S100WW3R	65770	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	6	9	3	0	0	rebuild
S100WW40	23530	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	13	27	8	0	0	rebuild
S100WW4T	65350	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	18	4	0	0	rebuild
S100WW7U	67780	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	6	19	5	0	0	rebuild
S100WW86	40140	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	1	0	0	no_metrics
S100WW8R	92420	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	21	3	0	0	rebuild
S100WW9E	23910	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WWAM	35390	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	7	15	5	0	0	rebuild
S100WWCW	62670	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	17	7	0	0	rebuild
S100WWED	92620	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WWG0	34210	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	7	13	4	0	0	rebuild
S100WWGS	60400	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WWIB	59840	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	27	16	53	2	1	0	rebuild
S100WWIC	31720	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	24	4	0	0	rebuild
S100WWJN	51310	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	5	8	1	1	0	rebuild
S100WWL1	29240	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	12	9	19	1	0	0	rebuild
S100WWL8	79370	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WWME	49360	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100WWMI	49290	043A00	2025-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WWNJ	78100	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	5	0	0	no_metrics
S100WWO3	88920	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	18	14	38	1	0	0	rebuild
S100WWO9	60370	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WWP5	70970	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	3	6	6	0	0	rebuild
S100WWUT	60910	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	12	80	3	0	0	rebuild
S100WWUX	82550	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	9	7	13	2	0	0	rebuild
S100WWVN	34410	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	17	6	0	0	rebuild
S100WWVV	55720	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	6	12	2	0	0	rebuild
S100WWW2	71100	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	7	20	3	0	0	rebuild
S100WWWK	49340	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	6	12	6	0	0	rebuild
S100WWX1	29910	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	25	1	0	0	rebuild
S100WWX8	31930	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WWXI	69880	043A00	2025-09-30	NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	15	16	31	2	0	0	rebuild
S100WWYA	76920	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	9	7	13	1	0	0	rebuild
S100WWZA	18440	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	11	23	6	0	0	rebuild
S100WWZN	19300	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WWZT	43600	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	12	5	13	4	0	0	rebuild
S100WX02	24240	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WX0H	34180	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	4	24	5	0	0	rebuild
S100WX1R	68610	043A00	2025-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WX1X	90060	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	12	9	20	1	0	0	rebuild
S100WX3D	95560	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WX3J	59900	043A00	2025-09-15	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	7	13	1	0	0	rebuild
S100WX41	65660	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WX4A	92350	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	22	6	0	0	rebuild
S100WX4G	44220	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	4	4	5	0	0	rebuild
S100WX5A	40750	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100WX5X	44250	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WX6A	93060	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	6	3	11	5	0	0	rebuild
S100WX6F	14440	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	21	4	0	0	rebuild
S100WX71	54100	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	8	14	14	1	0	0	rebuild
S100WX94	23930	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WX9G	45020	043A00	2025-09-30	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	7	0	0	5	0	0	rebuild
S100WX9J	30040	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	15	10	26	3	0	0	rebuild
S100WX9N	39300	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	5	5	7	0	0	rebuild
S100WXAF	36620	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	9	16	9	0	0	rebuild
S100WXCT	64580	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	9	8	17	1	0	0	rebuild
S100WXCY	47610	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	12	10	26	1	0	0	rebuild
S100WXD8	67010	043A00	2025-09-30	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	16	7	18	3	0	0	rebuild
S100WXDJ	44460	030000	2025-07-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	0	0	0	2	0	0	no_metrics
S100WXE0	69180	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	9	7	20	0	3	0	rebuild
S100WXEV	38160	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	12	23	5	0	0	rebuild
S100WXF1	61460	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXF2	99140	043A00	2025-09-20	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXFC	29780	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	1	0	0	no_metrics
S100WXFP	26640	043A00	2025-09-15	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXH2	96970	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	15	6	14	1	0	0	rebuild
S100WXH6	78500	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	4	8	2	0	0	rebuild
S100WXIT	76870	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXJ9	18330	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	15	12	39	1	0	0	rebuild
S100WXJT	94740	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXK2	64800	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXK4	66590	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXKZ	30350	030000	2025-08-20	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	22	5	0	0	rebuild
S100WXLB	64720	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	15	12	26	2	0	0	rebuild
S100WXLX	38500	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	9	4	13	4	0	0	rebuild
S100WXMD	39880	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100WXMX	79080	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	15	12	26	1	0	0	rebuild
S100WXOA	94440	030000	2025-04-30	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	22	6	0	0	rebuild
S100WXOD	52040	043A00	2025-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	21	18	34	1	0	0	rebuild
S100WXOU	28040	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXOV	81500	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	6	4	9	1	0	0	rebuild
S100WXOW	96400	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	12	8	15	1	0	0	rebuild
S100WXP1	24110	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	9	7	16	1	0	0	rebuild
S100WXPT	76820	030000	2025-07-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXPV	79310	043A00	2025-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	11	21	4	0	0	rebuild
S100WXQ6	89270	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	16	31	3	0	0	rebuild
S100WXR6	54110	043A00	2025-09-30	NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	12	2	14	1	0	0	rebuild
S100WXRT	92060	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXS7	99910	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	9	5	15	1	0	0	rebuild
S100WXSK	43730	043A00	2025-09-30	NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	0	3	12	0	0	0	rebuild
S100WXTB	25400	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	9	7	20	1	0	0	rebuild
S100WXTF	92400	030000	2025-07-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	6	0	0	no_metrics
S100WXTM	74720	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXTN	59060	043A00	2025-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	12	32	1	0	0	rebuild
S100WXTX	91190	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	12	9	20	1	0	0	rebuild
S100WXU3	69950	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	15	14	30	1	0	0	rebuild
S100WXU7	19420	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	9	7	15	1	0	0	rebuild
S100WXUF	31530	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	12	10	22	1	0	0	rebuild
S100WXV0	42030	043A00	2025-09-30	NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	10	6	17	3	0	0	rebuild
S100WXVE	70120	043A00	2025-09-30	NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	14	16	35	2	0	0	rebuild
S100WXVS	67020	043A00	2025-09-30	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	14	13	24	3	0	0	rebuild
S100WXVU	60300	030000	2025-06-30	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	11	3	9	3	0	0	rebuild
S100WXW5	21520	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	9	6	9	1	0	0	rebuild
S100WXWV	62480	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXXE	88180	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WXXW	99500	043A00	2025-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	8	10	22	1	0	0	rebuild
S100WXYM	92010	043A00	2025-09-30	NotesSegmentInformationCondensedSemiAnnualConsolidatedFinancialStatementsIFRSTextBlock	10	7	15	1	0	0	rebuild
S100WXYP	67450	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	5	10	13	1	0	0	rebuild
S100WXYY	69550	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	9	6	16	5	0	0	rebuild
S100WY01	65480	030000	2025-06-30	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WY05	74630	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	11	8	20	1	0	0	rebuild
S100WY0E	39690	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WY0F	88640	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	15	12	24	1	0	0	rebuild
S100WY0N	19390	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	15	4	47	1	0	0	rebuild
S100WY1E	78970	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WY1Y	95130	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualConsolidatedFinancialStatementsTextBlock	12	14	43	1	0	0	rebuild
S100WY2N	77750	043A00	2025-09-30	NotesSegmentInformationEtcType1SemiAnnualFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100WY3F	61610	043A00	2025-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
